mob_arce_id,geo_point_2d,mob_arce_nb,mob_arce_typ,mob_arce_datecre,latitude,longitude,geometry,rayon
466,"45.1729267893767,5.70367888024882",23,nouveau modèle,20070101000000,45.1729267893767,5.70367888024882,POINT (634930.6285976473 5648786.476954628),23.979157616563597
467,"45.172516520405,5.70594969702161",2,nouveau modèle,20070101000000,45.172516520405,5.70594969702161,POINT (635183.4147644793 5648721.692912193),7.0710678118654755
468,"45.1725236916686,5.70574101574438",3,nouveau modèle,20070101000000,45.1725236916686,5.70574101574438,POINT (635160.1844709598 5648722.825295662),8.660254037844386
469,"45.1727846140904,5.70547855870476",3,nouveau modèle,20070101000000,45.1727846140904,5.70547855870476,POINT (635130.9678869543 5648764.026532843),8.660254037844386
470,"45.1733333443179,5.708078093622",4,nouveau modèle,19900101000000,45.1733333443179,5.708078093622,POINT (635420.3467902408 5648850.674988746),10.0
471,"45.1735506120669,5.70835736947214",4,ancien modèle,19980101000000,45.1735506120669,5.70835736947214,POINT (635451.4356356693 5648884.983362207),10.0
472,"45.1746846813021,5.70856421962025",2,nouveau modèle,20030101000000,45.1746846813021,5.70856421962025,POINT (635474.4620888274 5649064.06439314),7.0710678118654755
473,"45.1749602133351,5.70844296259912",2,nouveau modèle,20030101000000,45.1749602133351,5.70844296259912,POINT (635460.96381898 5649107.574233342),7.0710678118654755
474,"45.175397914692,5.70843161445852",2,nouveau modèle,19980101000000,45.175397914692,5.70843161445852,POINT (635459.700549747 5649176.693003849),7.0710678118654755
475,"45.1756579892391,5.70879143396362",3,nouveau modèle,20060101000000,45.1756579892391,5.70879143396362,POINT (635499.7554738323 5649217.762428892),8.660254037844386
476,"45.1757576358483,5.70901398924224",3,nouveau modèle,20080101000000,45.1757576358483,5.70901398924224,POINT (635524.5302141216 5649233.498078222),8.660254037844386
477,"45.1763821788282,5.70939532477068",2,nouveau modèle,20040101000000,45.1763821788282,5.70939532477068,POINT (635566.9802909689 5649332.12312822),7.0710678118654755
478,"45.1790381783723,5.70989843835112",2,nouveau modèle,20060101000000,45.1790381783723,5.70989843835112,POINT (635622.9866385546 5649751.558846775),7.0710678118654755
479,"45.1797073236745,5.71222844250673",5,nouveau modèle,20040101000000,45.1797073236745,5.71222844250673,POINT (635882.3615147033 5649857.233426555),11.180339887498949
480,"45.1755434956365,5.70688973276368",3,nouveau modèle,19980101000000,45.1755434956365,5.70688973276368,POINT (635288.059064614 5649199.682257291),8.660254037844386
481,"45.178681771692,5.71381633009435",8,nouveau modèle,20120101000000,45.178681771692,5.71381633009435,POINT (636059.1243523941 5649695.27393098),14.142135623730951
482,"45.1767447830363,5.71305891625986",4,nouveau modèle,20110101000000,45.1767447830363,5.71305891625986,POINT (635974.809430019 5649389.384468557),10.0
483,"45.1773674958026,5.71138742154573",4,nouveau modèle,20070101000000,45.1773674958026,5.71138742154573,POINT (635788.7394895784 5649487.7222025),10.0
484,"45.1768080306462,5.71067868649245",4,nouveau modèle,20110101000000,45.1768080306462,5.71067868649245,POINT (635709.84346434 5649399.372373764),10.0
485,"45.1760320338188,5.71268714229039",3,nouveau modèle,20070101000000,45.1760320338188,5.71268714229039,POINT (635933.4237410474 5649276.829652236),8.660254037844386
486,"45.1739021208676,5.71116036560642",2,nouveau modèle,20060101000000,45.1739021208676,5.71116036560642,POINT (635763.4637380328 5648940.489784528),7.0710678118654755
487,"45.1739541299947,5.71135757219821",7,nouveau modèle,20030101000000,45.1739541299947,5.71135757219821,POINT (635785.416675412 5648948.702525701),13.228756555322953
488,"45.1737614137711,5.71179400762434",4,nouveau modèle,20030101000000,45.1737614137711,5.71179400762434,POINT (635834.0004448128 5648918.270818855),10.0
489,"45.1736045402967,5.7120869454563",5,nouveau modèle,20050101000000,45.1736045402967,5.7120869454563,POINT (635866.6101351007 5648893.4990957305),11.180339887498949
490,"45.1723526118188,5.70943005224818",3,nouveau modèle,20030101000000,45.1723526118188,5.70943005224818,POINT (635570.8461360807 5648695.810849428),8.660254037844386
491,"45.1722421866624,5.71310920210581",4,nouveau modèle,20040101000000,45.1722421866624,5.71310920210581,POINT (635980.4072247841 5648678.374154917),10.0
492,"45.1721757011773,5.7134244270809",3,nouveau modèle,20040101000000,45.1721757011773,5.7134244270809,POINT (636015.4979084966 5648667.875774563),8.660254037844386
493,"45.1729316316022,5.71375219175073",2,nouveau modèle,19990101000000,45.1729316316022,5.71375219175073,POINT (636051.9845046421 5648787.241575173),7.0710678118654755
494,"45.1746453642507,5.71387294525421",4,nouveau modèle,19900101000000,45.1746453642507,5.71387294525421,POINT (636065.426723161 5649057.855772401),10.0
495,"45.174851610838,5.71479386743679",3,nouveau modèle,19990101000000,45.174851610838,5.71479386743679,POINT (636167.943311586 5649090.424560513),8.660254037844386
496,"45.174952814138,5.71481960359644",2,nouveau modèle,19900101000000,45.174952814138,5.71481960359644,POINT (636170.8082477732 5649106.405807887),7.0710678118654755
497,"45.1754407513824,5.71498505293809",2,nouveau modèle,19900101000000,45.1754407513824,5.71498505293809,POINT (636189.2259842377 5649183.457506217),7.0710678118654755
498,"45.1763045232526,5.71535426372307",2,nouveau modèle,20070101000000,45.1763045232526,5.71535426372307,POINT (636230.3263408171 5649319.860046176),7.0710678118654755
499,"45.1771776682138,5.71507616345625",1,nouveau modèle,20040101000000,45.1771776682138,5.71507616345625,POINT (636199.3683607252 5649457.744840725),5.0
500,"45.1774828691459,5.71566809405542",3,nouveau modèle,19990101000000,45.1774828691459,5.71566809405542,POINT (636265.2617736098 5649505.941881431),8.660254037844386
501,"45.1773196217055,5.71561206078583",2,nouveau modèle,19900101000000,45.1773196217055,5.71561206078583,POINT (636259.0241785715 5649480.161968889),7.0710678118654755
502,"45.1780650261149,5.71547407369469",3,nouveau modèle,19990101000000,45.1780650261149,5.71547407369469,POINT (636243.6635258498 5649597.876272209),8.660254037844386
503,"45.1786986641532,5.71608128551259",2,nouveau modèle,20070101000000,45.1786986641532,5.71608128551259,POINT (636311.2580362222 5649697.941636089),7.0710678118654755
504,"45.1787331143765,5.71556520985454",2,nouveau modèle,20060101000000,45.1787331143765,5.71556520985454,POINT (636253.8087567572 5649703.3821149515),7.0710678118654755
505,"45.1800541186346,5.71660602797862",2,nouveau modèle,19900101000000,45.1800541186346,5.71660602797862,POINT (636369.6721003382 5649912.001409697),7.0710678118654755
506,"45.1784249313078,5.71729168933873",3,nouveau modèle,20030101000000,45.1784249313078,5.71729168933873,POINT (636445.9995738022 5649654.713070738),8.660254037844386
507,"45.1713247633048,5.71313649002112",3,nouveau modèle,19980101000000,45.1713247633048,5.71313649002112,POINT (635983.4449016214 5648533.509642194),8.660254037844386
508,"45.1698644733069,5.71240586547773",3,nouveau modèle,20050101000000,45.1698644733069,5.71240586547773,POINT (635902.1121494902 5648302.929309189),8.660254037844386
509,"45.1690222569746,5.71236186301921",3,nouveau modèle,20050101000000,45.1690222569746,5.71236186301921,POINT (635897.213818214 5648169.94572553),8.660254037844386
510,"45.1682242333717,5.71208916319466",2,nouveau modèle,19980101000000,45.1682242333717,5.71208916319466,POINT (635866.8570126056 5648043.94186349),7.0710678118654755
511,"45.1669768033815,5.71174955922204",2,nouveau modèle,20060101000000,45.1669768033815,5.71174955922204,POINT (635829.0524713023 5647846.982558449),7.0710678118654755
512,"45.1670425507744,5.7122410087392",2,nouveau modèle,19990101000000,45.1670425507744,5.7122410087392,POINT (635883.7603813031 5647857.363442823),7.0710678118654755
513,"45.1672854496938,5.71221797254561",2,nouveau modèle,20060101000000,45.1672854496938,5.71221797254561,POINT (635881.1960039629 5647895.714962438),7.0710678118654755
514,"45.1677376572017,5.71235511560987",3,nouveau modèle,19990101000000,45.1677376572017,5.71235511560987,POINT (635896.4627000421 5647967.11483103),8.660254037844386
515,"45.1660295163323,5.71188737295345",3,nouveau modèle,19900101000000,45.1660295163323,5.71188737295345,POINT (635844.3938257071 5647697.416325423),8.660254037844386
516,"45.1656042490871,5.71174178321096",2,nouveau modèle,19900101000000,45.1656042490871,5.71174178321096,POINT (635828.1868497084 5647630.272101649),7.0710678118654755
517,"45.1686495222351,5.7144788745484",2,nouveau modèle,20080101000000,45.1686495222351,5.7144788745484,POINT (636132.8784636469 5648111.092589033),7.0710678118654755
518,"45.1693110985854,5.71467093435376",2,nouveau modèle,20080101000000,45.1693110985854,5.71467093435376,POINT (636154.2584633814 5648215.552779738),7.0710678118654755
519,"45.1697613842384,5.71442951317549",4,nouveau modèle,20070101000000,45.1697613842384,5.71442951317549,POINT (636127.3835807497 5648286.651730389),10.0
520,"45.167192112619,5.71051665914901",2,nouveau modèle,20060101000000,45.167192112619,5.71051665914901,POINT (635691.8066629736 5647880.977871952),7.0710678118654755
521,"45.1672126972654,5.71048865790129",2,nouveau modèle,20060101000000,45.1672126972654,5.71048865790129,POINT (635688.6895783358 5647884.228001692),7.0710678118654755
522,"45.1679040442661,5.70848103378502",5,nouveau modèle,20060101000000,45.1679040442661,5.70848103378502,POINT (635465.2018840084 5647993.386130896),11.180339887498949
523,"45.1671727978687,5.70246372256876",12,ancien modèle,20020101000000,45.1671727978687,5.70246372256876,POINT (634795.3578634696 5647877.928248401),17.32050807568877
524,"45.1669092167971,5.70520058300141",6,nouveau modèle,20120101000000,45.1669092167971,5.70520058300141,POINT (635100.0237732045 5647836.3112958195),12.24744871391589
525,"45.166595096851,5.70580823151694",3,nouveau modèle,20020101000000,45.166595096851,5.70580823151694,POINT (635167.6668965346 5647786.714985535),8.660254037844386
526,"45.1705724632532,5.70478966258926",4,nouveau modèle,20080101000000,45.1705724632532,5.70478966258926,POINT (635054.2803221673 5648414.720446346),10.0
527,"45.1708096133516,5.70488320472568",2,nouveau modèle,20060101000000,45.1708096133516,5.70488320472568,POINT (635064.6933851613 5648452.166598349),7.0710678118654755
528,"45.1711644894444,5.7046152072472",3,nouveau modèle,20080101000000,45.1711644894444,5.7046152072472,POINT (635034.8600423231 5648508.202051289),8.660254037844386
529,"45.1698261558592,5.70955505209871",4,nouveau modèle,20020101000000,45.1698261558592,5.70955505209871,POINT (635584.761055791 5648296.879049563),10.0
530,"45.1623041102432,5.71017235742656",2,nouveau modèle,20020101000000,45.1623041102432,5.71017235742656,POINT (635653.4791705512 5647109.23969592),7.0710678118654755
531,"45.1624681260547,5.71127323776467",2,nouveau modèle,19900101000000,45.1624681260547,5.71127323776467,POINT (635776.028609214 5647135.134121801),7.0710678118654755
532,"45.1617272004408,5.70991086003572",4,nouveau modèle,20030101000000,45.1617272004408,5.70991086003572,POINT (635624.3694141591 5647018.159141896),10.0
533,"45.1612872323688,5.70983256831711",2,nouveau modèle,20020101000000,45.1612872323688,5.70983256831711,POINT (635615.6540199101 5646948.699101576),7.0710678118654755
534,"45.1606330384697,5.70937222695521",3,nouveau modèle,20020101000000,45.1606330384697,5.70937222695521,POINT (635564.4090539124 5646845.419111107),8.660254037844386
535,"45.1633239894233,5.70770357951744",3,nouveau modèle,20020101000000,45.1633239894233,5.70770357951744,POINT (635378.6560708262 5647270.257002518),8.660254037844386
536,"45.1654233633288,5.7082637794588",3,nouveau modèle,19900101000000,45.1654233633288,5.7082637794588,POINT (635441.017243041 5647601.712720808),8.660254037844386
537,"45.1786308004859,5.72042911473205",3,nouveau modèle,20040101000000,45.1786308004859,5.72042911473205,POINT (636795.2561709885 5649687.2244191775),8.660254037844386
538,"45.1777740410961,5.72058133045157",3,nouveau modèle,20080101000000,45.1777740410961,5.72058133045157,POINT (636812.2007473762 5649551.92371946),8.660254037844386
539,"45.1765562350079,5.7225287090434",3,nouveau modèle,20070101000000,45.1765562350079,5.7225287090434,POINT (637028.9819406004 5649359.609498816),8.660254037844386
540,"45.1765114708711,5.72189308903192",8,nouveau modèle,20060101000000,45.1765114708711,5.72189308903192,POINT (636958.2250445845 5649352.540487807),14.142135623730951
541,"45.1759533117472,5.72003967675578",4,nouveau modèle,20050101000000,45.1759533117472,5.72003967675578,POINT (636751.9041337746 5649264.3982296325),10.0
542,"45.1736029249046,5.71800923119048",2,nouveau modèle,20040101000000,45.1736029249046,5.71800923119048,POINT (636525.875967362 5648893.24401124),7.0710678118654755
543,"45.1716311644807,5.719918370818",4,nouveau modèle,20060101000000,45.1716311644807,5.719918370818,POINT (636738.4004185507 5648581.8912520325),10.0
544,"45.1714087866898,5.72349139423701",2,nouveau modèle,20070101000000,45.1714087866898,5.72349139423701,POINT (637136.1475661474 5648546.77714576),7.0710678118654755
545,"45.1697260792124,5.72024414964578",2,nouveau modèle,20010101000000,45.1697260792124,5.72024414964578,POINT (636774.6659517705 5648281.077136953),7.0710678118654755
546,"45.1694847481162,5.72080779990308",2,nouveau modèle,20010101000000,45.1694847481162,5.72080779990308,POINT (636837.4112113985 5648242.971529051),7.0710678118654755
547,"45.1693766857829,5.72097581919982",1,nouveau modèle,20010101000000,45.1693766857829,5.72097581919982,POINT (636856.1150339551 5648225.90879517),5.0
548,"45.1688398421444,5.72190893224017",4,nouveau modèle,20070101000000,45.1688398421444,5.72190893224017,POINT (636959.9887024595 5648141.143197354),10.0
549,"45.1688811831921,5.72194054324348",2,nouveau modèle,20070101000000,45.1688811831921,5.72194054324348,POINT (636963.5076232513 5648147.670765398),7.0710678118654755
550,"45.1693576386586,5.72268933646029",4,nouveau modèle,20030101000000,45.1693576386586,5.72268933646029,POINT (637046.8629028561 5648222.901311982),10.0
551,"45.1622877752242,5.71611161027283",3,nouveau modèle,20050101000000,45.1622877752242,5.71611161027283,POINT (636314.6337730904 5647106.660766086),8.660254037844386
552,"45.1621012207347,5.71233048439193",3,nouveau modèle,20030101000000,45.1621012207347,5.71233048439193,POINT (635893.7207654034 5647077.208086437),8.660254037844386
553,"45.1707740512347,5.72530368621091",3,nouveau modèle,20030101000000,45.1707740512347,5.72530368621091,POINT (637337.8909858506 5648446.55130744),8.660254037844386
554,"45.170120215112,5.72580262484198",2,nouveau modèle,20030101000000,45.170120215112,5.72580262484198,POINT (637393.4325801984 5648343.310608184),7.0710678118654755
555,"45.1799703734742,5.72053467335671",3,nouveau modèle,20050101000000,45.1799703734742,5.72053467335671,POINT (636807.0069033345 5649898.775830735),8.660254037844386
556,"45.1799460615946,5.72359826650921",3,nouveau modèle,20060101000000,45.1799460615946,5.72359826650921,POINT (637148.0445330685 5649894.93634465),8.660254037844386
557,"45.1793924646988,5.72482816876784",5,nouveau modèle,20070101000000,45.1793924646988,5.72482816876784,POINT (637284.9566262248 5649807.509258495),11.180339887498949
558,"45.1815061302146,5.72678627029373",4,nouveau modèle,20100101000000,45.1815061302146,5.72678627029373,POINT (637502.9314910084 5650141.315589865),10.0
559,"45.1808819569339,5.72666788680851",3,nouveau modèle,19980101000000,45.1808819569339,5.72666788680851,POINT (637489.7531017154 5650042.740050465),8.660254037844386
560,"45.1808148049146,5.72665166945325",6,nouveau modèle,19980101000000,45.1808148049146,5.72665166945325,POINT (637487.9477939858 5650032.134812238),12.24744871391589
561,"45.17841138371,5.72589123427189",2,nouveau modèle,19900101000000,45.17841138371,5.72589123427189,POINT (637403.2965368155 5649652.573606114),7.0710678118654755
562,"45.1782447581888,5.72604386964331",2,nouveau modèle,19900101000000,45.1782447581888,5.72604386964331,POINT (637420.287828639 5649626.2598012965),7.0710678118654755
563,"45.1771773457377,5.72606453052977",3,nouveau modèle,20010101000000,45.1771773457377,5.72606453052977,POINT (637422.5877879991 5649457.6939157415),8.660254037844386
564,"45.1773148266574,5.72441405837882",3,nouveau modèle,20100101000000,45.1773148266574,5.72441405837882,POINT (637238.8580685869 5649479.404739631),8.660254037844386
565,"45.1765013040532,5.72413256443262",5,nouveau modèle,20020101000000,45.1765013040532,5.72413256443262,POINT (637207.5223058345 5649350.934976831),11.180339887498949
566,"45.175723904043,5.72955876399268",2,nouveau modèle,20050101000000,45.175723904043,5.72955876399268,POINT (637811.564077803 5649228.171332325),7.0710678118654755
567,"45.1782109058652,5.7301317091995",2,nouveau modèle,20040101000000,45.1782109058652,5.7301317091995,POINT (637875.3440464787 5649620.913790308),7.0710678118654755
568,"45.1781461188596,5.73039487131004",2,nouveau modèle,20070101000000,45.1781461188596,5.73039487131004,POINT (637904.6391186201 5649610.682535635),7.0710678118654755
569,"45.1791878273181,5.72958063444414",7,nouveau modèle,20060101000000,45.1791878273181,5.72958063444414,POINT (637813.998685323 5649775.192005773),13.228756555322953
570,"45.1785465675362,5.72851827289681",4,nouveau modèle,20030101000000,45.1785465675362,5.72851827289681,POINT (637695.7371388358 5649673.9221379515),10.0
571,"45.1807358821514,5.72929162942365",2,nouveau modèle,20050101000000,45.1807358821514,5.72929162942365,POINT (637781.8267936053 5650019.670650473),7.0710678118654755
572,"45.1807230480196,5.73019159815357",6,nouveau modèle,20080101000000,45.1807230480196,5.73019159815357,POINT (637882.0108543498 5650017.643775596),12.24744871391589
573,"45.1810504966773,5.72800174960245",2,nouveau modèle,20060101000000,45.1810504966773,5.72800174960245,POINT (637638.2380287249 5650069.357385988),7.0710678118654755
574,"45.1811684265832,5.72941070067725",2,nouveau modèle,20040101000000,45.1811684265832,5.72941070067725,POINT (637795.0817449243 5650087.982000619),7.0710678118654755
355,"45.1841874390066,5.71462195615635",3,nouveau modèle,19900101000000,45.1841874390066,5.71462195615635,POINT (636148.8062353857 5650564.786349809),8.660254037844386
356,"45.1827831923973,5.71701637312455",3,nouveau modèle,20140911000000,45.1827831923973,5.71701637312455,POINT (636415.3515130326 5650343.005087565),8.660254037844386
357,"45.181661848753,5.71668765187051",2,ancien modèle,19930101000000,45.181661848753,5.71668765187051,POINT (636378.75843042 5650165.908350443),7.0710678118654755
358,"45.1812553538633,5.71395745153747",6,nouveau modèle,20060101000000,45.1812553538633,5.71395745153747,POINT (636074.8339195823 5650101.710409819),12.24744871391589
359,"45.1811727720345,5.71233523580865",5,nouveau modèle,20060101000000,45.1811727720345,5.71233523580865,POINT (635894.2496906932 5650088.6682764385),11.180339887498949
360,"45.1819275682551,5.71138006896915",2,nouveau modèle,20060101000000,45.1819275682551,5.71138006896915,POINT (635787.9210044974 5650207.873811645),7.0710678118654755
361,"45.1833437401179,5.71184598977363",2,nouveau modèle,20020101000000,45.1833437401179,5.71184598977363,POINT (635839.7870712021 5650431.535164121),7.0710678118654755
362,"45.1840374348601,5.71181863761512",3,nouveau modèle,20020101000000,45.1840374348601,5.71181863761512,POINT (635836.7422428447 5650541.095015818),8.660254037844386
363,"45.1845394758075,5.70930153128365",2,nouveau modèle,20060101000000,45.1845394758075,5.70930153128365,POINT (635556.539247753 5650620.386534186),7.0710678118654755
364,"45.1849808399429,5.70896989512113",2,nouveau modèle,20040101000000,45.1849808399429,5.70896989512113,POINT (635519.6216790127 5650690.095434645),7.0710678118654755
365,"45.1833329719576,5.70763491489149",4,nouveau modèle,20030101000000,45.1833329719576,5.70763491489149,POINT (635371.01235963 5650429.834487044),10.0
366,"45.1827600607165,5.70963756278749",1,nouveau modèle,19900101000000,45.1827600607165,5.70963756278749,POINT (635593.946103651 5650339.351805427),5.0
367,"45.1837233648936,5.70960495740692",3,nouveau modèle,19900101000000,45.1837233648936,5.70960495740692,POINT (635590.3164892887 5650491.491679387),8.660254037844386
368,"45.1817484093342,5.70998135176291",3,nouveau modèle,20100101000000,45.1817484093342,5.70998135176291,POINT (635632.216517335 5650179.578965387),8.660254037844386
369,"45.1809179008842,5.71005188669051",3,nouveau modèle,20060101000000,45.1809179008842,5.71005188669051,POINT (635640.0684295587 5650048.416640756),8.660254037844386
370,"45.181386320137,5.70676839519238",3,nouveau modèle,20040101000000,45.181386320137,5.70676839519238,POINT (635274.5518279627 5650122.3939286815),8.660254037844386
371,"45.1816643262625,5.70340419589824",5,nouveau modèle,19990101000000,45.1816643262625,5.70340419589824,POINT (634900.050875612 5650166.299626157),11.180339887498949
372,"45.180350534641,5.70828836312715",2,nouveau modèle,20060101000000,45.180350534641,5.70828836312715,POINT (635443.7538844834 5649958.813504471),7.0710678118654755
373,"45.1803564602491,5.71023212857211",2,nouveau modèle,20060101000000,45.1803564602491,5.71023212857211,POINT (635660.132864038 5649959.74932055),7.0710678118654755
374,"45.1800581965662,5.71526648891772",3,nouveau modèle,20060101000000,45.1800581965662,5.71526648891772,POINT (636220.5552941812 5649912.645423604),8.660254037844386
375,"45.1802401919843,5.71700875288905",3,nouveau modèle,20060101000000,45.1802401919843,5.71700875288905,POINT (636414.503232297 5649941.387389715),8.660254037844386
376,"45.1806810743988,5.71875233077541",4,nouveau modèle,20060101000000,45.1806810743988,5.71875233077541,POINT (636608.5974347651 5650011.014948817),10.0
377,"45.1807195619317,5.71932266408771",3,nouveau modèle,20060101000000,45.1807195619317,5.71932266408771,POINT (636672.0866486727 5650017.093223127),8.660254037844386
378,"45.1803026813033,5.7188069969066",3,nouveau modèle,20060101000000,45.1803026813033,5.7188069969066,POINT (636614.6828406526 5649951.256153245),8.660254037844386
379,"45.1803381790327,5.7193074298575",3,nouveau modèle,20060101000000,45.1803381790327,5.7193074298575,POINT (636670.3907819232 5649956.8622152805),8.660254037844386
380,"45.1808074896598,5.71967816222187",5,nouveau modèle,20060101000000,45.1808074896598,5.71967816222187,POINT (636711.6605199453 5650030.979523539),11.180339887498949
381,"45.1823371697647,5.72739838348381",4,nouveau modèle,20060101000000,45.1823371697647,5.72739838348381,POINT (637571.0716196359 5650272.5631478485),10.0
382,"45.1826602825229,5.72826344338972",5,nouveau modèle,20100101000000,45.1826602825229,5.72826344338972,POINT (637667.3696478674 5650323.593439143),11.180339887498949
383,"45.1830944863318,5.72930315059957",4,nouveau modèle,20060101000000,45.1830944863318,5.72930315059957,POINT (637783.1093250421 5650392.1691721035),10.0
384,"45.1831285959718,5.73056019455377",3,nouveau modèle,20060101000000,45.1831285959718,5.73056019455377,POINT (637923.0428179284 5650397.556280961),8.660254037844386
385,"45.1815245662969,5.72512151089795",3,nouveau modèle,20060101000000,45.1815245662969,5.72512151089795,POINT (637317.6113227769 5650144.2272124365),8.660254037844386
386,"45.1811629918878,5.72520562125695",3,nouveau modèle,20060101000000,45.1811629918878,5.72520562125695,POINT (637326.9744451111 5650087.12370088),8.660254037844386
387,"45.1812363403402,5.72563338432663",3,nouveau modèle,20060101000000,45.1812363403402,5.72563338432663,POINT (637374.5928122081 5650098.7076058565),8.660254037844386
388,"45.1816878940001,5.727504560042",4,nouveau modèle,20060101000000,45.1816878940001,5.727504560042,POINT (637582.8911400278 5650170.021704928),10.0
389,"45.1820295232713,5.72828715590797",4,nouveau modèle,20060101000000,45.1820295232713,5.72828715590797,POINT (637670.0093133245 5650223.975765243),10.0
390,"45.1820799127601,5.72867527059201",3,nouveau modèle,20060101000000,45.1820799127601,5.72867527059201,POINT (637713.2140423212 5650231.93388566),8.660254037844386
391,"45.1833161934033,5.73095402122317",6,nouveau modèle,20060101000000,45.1833161934033,5.73095402122317,POINT (637966.883402227 5650427.184554746),12.24744871391589
392,"45.1864912331867,5.73544998640884",4,nouveau modèle,20060101000000,45.1864912331867,5.73544998640884,POINT (638467.3719573199 5650928.650516027),10.0
393,"45.1869944904698,5.73673446870854",4,nouveau modèle,20060101000000,45.1869944904698,5.73673446870854,POINT (638610.3598728555 5651008.137567518),10.0
394,"45.1870641409098,5.73691372850314",4,nouveau modèle,20060101000000,45.1870641409098,5.73691372850314,POINT (638630.31498191 5651019.138572685),10.0
395,"45.187113850577,5.73716447987384",3,nouveau modèle,20060101000000,45.187113850577,5.73716447987384,POINT (638658.228496812 5651026.9900217075),8.660254037844386
396,"45.1872236118327,5.73772881691991",6,nouveau modèle,20060101000000,45.1872236118327,5.73772881691991,POINT (638721.0502094164 5651044.326410367),12.24744871391589
397,"45.1874540242307,5.73804285383402",6,nouveau modèle,20060101000000,45.1874540242307,5.73804285383402,POINT (638756.0086387853 5651080.719314172),12.24744871391589
398,"45.1804679117942,5.704979559856",5,nouveau modèle,20060101000000,45.1804679117942,5.704979559856,POINT (635075.4195892038 5649977.350595142),11.180339887498949
399,"45.1797102905826,5.70523704443107",2,nouveau modèle,20060101000000,45.1797102905826,5.70523704443107,POINT (635104.0826409878 5649857.701977431),7.0710678118654755
400,"45.1796054767346,5.70524138241288",3,nouveau modèle,20060101000000,45.1796054767346,5.70524138241288,POINT (635104.565542914 5649841.149197678),8.660254037844386
401,"45.1802929533908,5.71145811273694",4,nouveau modèle,20060101000000,45.1802929533908,5.71145811273694,POINT (635796.6087969874 5649949.719850495),10.0
402,"45.1802898817788,5.71169610373329",2,nouveau modèle,20060101000000,45.1802898817788,5.71169610373329,POINT (635823.1018335145 5649949.2347592255),7.0710678118654755
403,"45.1805324489463,5.71541856212985",3,nouveau modèle,20060101000000,45.1805324489463,5.71541856212985,POINT (636237.4840067186 5649987.54280818),8.660254037844386
404,"45.1804445007638,5.71527460720652",2,nouveau modèle,20060101000000,45.1804445007638,5.71527460720652,POINT (636221.4590179564 5649973.653344532),7.0710678118654755
405,"45.1805473150715,5.71726691800642",2,nouveau modèle,20060101000000,45.1805473150715,5.71726691800642,POINT (636443.2420417032 5649989.89058486),7.0710678118654755
406,"45.1821363124699,5.72835249695979",4,nouveau modèle,20060101000000,45.1821363124699,5.72835249695979,POINT (637677.283045941 5650240.841221567),10.0
407,"45.1841607968991,5.73212607039346",4,nouveau modèle,20100101000000,45.1841607968991,5.73212607039346,POINT (638097.3553190482 5650560.578547788),10.0
408,"45.1914964310507,5.71285798379462",12,nouveau modèle,19900101000000,45.1914964310507,5.71285798379462,POINT (635952.4417303045 5651719.2285512425),17.32050807568877
409,"45.192686173759,5.71239920503396",2,nouveau modèle,20060101000000,45.192686173759,5.71239920503396,POINT (635901.3707122812 5651907.160310817),7.0710678118654755
410,"45.1934917606238,5.71206086458384",4,nouveau modèle,20060101000000,45.1934917606238,5.71206086458384,POINT (635863.7068256591 5652034.413043626),10.0
411,"45.1945019229594,5.71144418249982",3,nouveau modèle,20060101000000,45.1945019229594,5.71144418249982,POINT (635795.0580900846 5652193.983630099),8.660254037844386
412,"45.195036931126,5.71169030793553",9,nouveau modèle,20050101000000,45.195036931126,5.71169030793553,POINT (635822.4566482591 5652278.497497734),15.0
413,"45.1953557150985,5.71144090469908",3,nouveau modèle,20060101000000,45.1953557150985,5.71144090469908,POINT (635794.6932069754 5652328.855361866),8.660254037844386
414,"45.1944950670533,5.71018052275296",24,nouveau modèle,20070101000000,45.1944950670533,5.71018052275296,POINT (635654.3881305283 5652192.900625357),24.49489742783178
415,"45.1932115824509,5.7091005353475",3,nouveau modèle,19900101000000,45.1932115824509,5.7091005353475,POINT (635534.1644824892 5651990.155118984),8.660254037844386
416,"45.1928609800922,5.70910783912994",3,nouveau modèle,20060101000000,45.1928609800922,5.70910783912994,POINT (635534.9775358314 5651934.773050433),8.660254037844386
417,"45.1895127087989,5.71314738738799",2,nouveau modèle,20040101000000,45.1895127087989,5.71314738738799,POINT (635984.6579909524 5651405.888517837),7.0710678118654755
418,"45.1973331681373,5.73633928099688",1,nouveau modèle,20010101000000,45.1973331681373,5.73633928099688,POINT (638566.3677780258 5652641.237191557),5.0
419,"45.1868408519222,5.72409375106866",5,nouveau modèle,20080101000000,45.1868408519222,5.72409375106866,POINT (637203.2016219224 5650983.871028201),11.180339887498949
420,"45.1985650354758,5.73762020721352",5,nouveau modèle,20080101000000,45.1985650354758,5.73762020721352,POINT (638708.9598322058 5652835.8429887295),11.180339887498949
421,"45.184815399668,5.71471055444903",3,nouveau modèle,20080101000000,45.184815399668,5.71471055444903,POINT (636158.6689522121 5650663.965790937),8.660254037844386
422,"45.1885892548825,5.70655900089295",6,nouveau modèle,20080101000000,45.1885892548825,5.70655900089295,POINT (635251.2421611752 5651260.02752792),12.24744871391589
423,"45.1882959474053,5.71485222368722",2,ancien modèle,19930101000000,45.1882959474053,5.71485222368722,POINT (636174.4394996685 5651213.6996484855),7.0710678118654755
